start	end	text
2587760	2602400	lower machen. Und dann verwandelt es mir praktisch alle Namen in Kleinbust haben. Oder Abba.
2602400	2626280	Gibt es da so Fragen? Okay. Genau, dann kann man eigentlich auch zu einem sehr starken Dual,
2626280	2634560	was dieses DataFrame eben auch bereitstellt und dass es eben diese Aggregierungsfunktionen
2634560	2641560	und da gibt es verschiedene, so gibt es zum Beispiel, man kann das ganze aufsummieren oder man kann den
2641560	2647320	höchsten Wert herausfinden, den kleinsten Wert herausfinden. Man kann natürlich auch herausfinden,
2647320	2655360	wie lang so ein DataFrame ist, also wie viele Zeilen ein DataFrame besitzt mit dem Length keyword. Das
2655360	2672600	ist praktisch sehr ähnlich zu dem von der Liste. Genau. Und was auch noch interessant ist, wir haben
2672600	2678400	da nicht nur was wir bei Listen haben, Sam, Max, Min, wir haben ja auch zum Beispiel, wir können
2678400	2688600	den Medien ausrechnen, den Mittelwert und zum Beispiel, wie oft ein Value vorhanden ist. Wie schaut
2688600	2699800	das aus, wenn ich das zum Beispiel mache? Sag mal, ich mache ein neues DataFrame.
2708400	2721880	Schauen wir mal, ob das geht.
2721880	2739600	Ich habe jetzt einfach mal ein DataFrame gestellt, dass praktisch diese Werte beinhalten. Wie ihr seht,
2739600	2744920	kann man da einfach auch eine einfache Liste übergeben und dann macht das einfach nur eine Spalte.
2744920	2759480	Und dann wollen wir da zum Beispiel herausfinden, was ist der kleinste Wert? Das anscheinend 1,
2759480	2767160	der größte Wert ist anscheinend 6. Dann können wir einen Min machen, dann kommen wir den Mittelwert
2767160	2777160	daraus und dann können wir zum Beispiel ValueCounts machen. Und das seht ihr, das ist jetzt bisschen blöd,
2777160	2786360	weil das in NumPy umgewandelt wird, aber schaut einfach diesen Wert in der Klammer an und dann seht
2786360	2794400	jetzt hier zum Beispiel, dass der Wert 2 anscheinend 2 mal vorkommt. Das heißt praktisch, wenn nicht zum
2794400	2801040	Beispiel im oberen DataFrame 2 mal Kalifornien drin haben würde, dann würde ValueCounts dann
2801040	2809840	Kalifornien hier stehen und hier 2. Damit kann sehr schnell praktisch Werte zählen. Das kann sehr praktisch sein.
2824720	2831280	Genau, was auch ganz interessant ist, ist, man kann eben auch so arithmetische Spaltenoperationen machen.
2831280	2838640	Was heißt das? Ich kann plus, minus, mal geteilt auf eine ganze Spalte anwenden.
2838640	2864880	Noch mal hier zum Beispiel. Also hier haben wir das. Und jetzt möchte ich aber das Ganze multiplizieren.
2869200	2875360	Dann kann ich das einfach machen. Null, warum steht hier Null drin? Weil unsere Spalte Null heißt.
2878480	2885200	Das heißt praktisch, wenn wir hier keine Spaltenamen angeben, dann tut uns Pan das einfach
2885200	2891040	irgendwelche Integer zuweisen. Ihr seht auch, das ist kein String. Also das ist wirklich ein Integer.
2891360	2900320	Also wenn ich das hier als Integer, als String schreiben würde, dann würde das nicht funktionieren.
2900320	2907680	Aber wenn eben zum Beispiel Area drin stehen würde, dann ist es automatisch ein String.
2907680	2917920	Genau, und da kann man ganz viel machen. Da kann man eben alle möglichen Operatoren anwenden.
2921360	2923360	So.
2936400	2948400	Im Hintergrund praktisch werden dann einfach, wird jedes Spalte als Serious-Objekt bearbeitet.
2948640	2956240	Das heißt praktisch, Serious könnt ihr euch vorstellen, ist einfach eine Pifenliste.
2957200	2963760	Bissich komplizierter, weil es effizient programmiert wird als eine Pifenliste.
2963760	2967360	Aber ihr könnt euch das wirklich so vorstellen, als wäre das einfach eine Pifenliste.
2971360	2976000	Und dieses Serious-Objekt eben besteht aus einem NumBuy Area, genau, und so weiter und so fort,
2976000	2981280	weil das Ganze ist dann nicht mehr beifenprogrammiert, sondern in C, weil das effizienter ist,
2982960	2985280	und dann im Hintergrund praktisch schneller arbeiten kann.
2988240	2994720	Ich kann hier zum Beispiel meine Area, die da vorhin squared miles war, in 1 km umrechnen,
2994720	3002080	wenn ich zum Beispiel den Faktor weiß, und kann das Ganze dann noch so aufsummieren,
3002160	3007440	dann weiß ich die Total Area, also eigentlich ein sehr starkes Tool.
3010080	3011600	Genau, also hier zum Beispiel,
3014640	3019840	natürlich wenn hier ein Nann drin steht, dann bleibt das Nann oder auch wenn das Null ist,
3020400	3022480	Null multipliziert mit irgendwas, ist wieder Null.
3024480	3029760	Und dann kommen wir auch zu diesem Nann, das sind praktisch fehlerhafte Daten,
3029840	3035840	das heißt praktisch die fehlen einfach in unser TSV Datei zum Beispiel,
3039120	3044480	und das ist eigentlich das Equivalent zu dem Nann, das wir hier schon gelernt haben.
3047360	3052800	Und wenn ich zum Beispiel keinen anderen drin stehen haben will, sondern zum Beispiel Null,
3052800	3055760	dann kann ich das mit diesem Fill Nah machen, also Fill NA,
3055760	3061760	und dann hier einfach einen Wert bereit geben, das heißt zum Beispiel,
3062640	3064720	wenn ich eben Null haben will, dann schreibe ich hier Null rein.
3065920	3066880	Jetzt können wir auch ausdessen,
3075600	3077360	gehen wir da zurück zu uns,
3086560	3087120	schauen wir mal.
3091360	3092960	Okay, dann müssen wir noch was hinzufügen.
3094800	3098240	Ich habe davor gesagt, dass TSV Dateien immer,
3099360	3100480	dann machen wir da einfach
3103920	3106000	die man dann nicht solle Idee für ein Start,
3108080	3111200	dann machen wir einfach, ah können, so,
3111280	3118800	da schreibe man Plation 1 rein, und hier fehlt dann ein Wert.
3120320	3123200	Bandas handelt das für uns, ohne Probleme.
3132080	3137120	Da steht hier einfach Missing Value drin, also Visual Studio Code zeigt es uns als
3137120	3140560	Missing Value an, im Hintergrund ist da dann einen anderen.
3141760	3145440	Kannst vergessen, dass wir das schon drin gehabt haben, bei den New Jersey,
3145440	3148560	das war schon tatsächlich, das fehlt hier auch.
3151360	3153520	Und dann können wir hergehen und sagen,
3153520	3155200	dann machen wir das ein bisschen kleiner hier,
3155200	3160640	Punktvillner,
3164720	3166000	da zum Beispiel minus 1.
3171520	3174720	Und dann haben wir hier statt Missing Value minus 1 drin.
3179360	3179600	Ja.
3185920	3188560	Dann muss das filtern,
3190000	3191680	da muss sagen, okay, ich
3192880	3195600	praktisch, sagen wir mal, du willst jetzt nur,
3200160	3206800	ich will jetzt nur von New Jersey den Wert, den Nahwert verändern,
3207360	3210640	da muss ich zuerst hergehen und mit df.loc,
3215920	3224560	dann zum Beispiel df.state ist gleich New Jersey machen,
3226080	3228080	jetzt bekommen wir New Jersey raus,
3229920	3233520	da geht man schon eher, also da braucht man dann nicht mal viel Nahverwenden,
3233520	3237280	da kann man dann einfach direkt zum Beispiel die Area verändern,
3238080	3241840	indem man einfach sagt, ich weiß gar nicht, ob ich das so machen kann.
3242080	3244080	Ja.
3253840	3257360	Und dann kann ich eben so praktisch zum Beispiel den Nahwert verändern.
3257360	3260880	Also da, wenn du wirklich ganz spezifisch nur einen Wert verändern willst,
3261520	3265600	dann bist du einfach filtern und den Wert direkt auf was setzen.
3266400	3267360	Viel Nah ist eher so,
3267840	3271840	ich will jetzt einfach keine Missing Values drin haben,
3271840	3278320	weil ich, keine Ahnung, eine Funktion auf alle Spaltenwerte ausführen will
3278320	3282080	und die nicht miteinander arbeiten kann zum Beispiel.
3282080	3284480	Weil ich kann dann natürlich auch wirklich hergehen und sagen, okay,
3285600	3287040	ich habe hier mal ein Data Frame, ja,
3289520	3295280	und dann mache ich df., hol mir eine Spalte raus, zum Beispiel Area,
3297440	3303760	Punkt Ablei und da kann ich jetzt eine wirklich von mir definierte Funktion zum Beispiel ausführen,
3303760	3306080	also zum Beispiel Def,
3311840	3320320	Print Area, die bekommt dann den Wert natürlich, Area,
3328320	3330320	und dann,
3335440	3338320	machen wir so,
3351680	3354320	und dann gehe ich das nochmal zurück,
3357680	3369360	und jetzt hat es mir da einfach diese Funktion auf alle Spalten ausgeführt,
3369360	3370800	zum Beispiel mit diesem Ablei.
3372720	3375840	Was passiert, wenn ich hier kein Return Area mache,
3379520	3382480	dann geht bei FNaF unaus, dass du Return None machst,
3383440	3386960	das heißt, alle Area-Werte werden mit None überschrieben,
3386960	3389120	das heißt, jetzt hast du überall Missing Values drin stehen.
3391360	3395360	Aber cooler ist dann natürlich, wenn man da wirklich hergeht und okay,
3395360	3398080	was eine Berechnung machen will, zum Beispiel,
3398480	3402000	hoch 2, zum Beispiel,
3404880	3416000	da kann man natürlich sehr komplizierte Berechnungen auch machen.
3425600	3427600	Genau.
3428400	3432720	Man kann auf bestimmte Spalten hergehen,
3432720	3437200	man kann auf das gesamte DataFrame die Werte ändern,
3437200	3440720	also das würde ich nicht empfehlen,
3440720	3446160	weil, sagen wir zum Beispiel, man hat jetzt eine Spalte,
3446160	3451120	wo zum Beispiel die Namen der Staaten drin stehen hat,
3451120	3453600	und dann eine, wo die Area drin stehen hat,
3453600	3455600	und zusammen mit dem fehlt ein,
3456560	3460240	und zusammen mit dem fehlt ein Value bei den Staatennamen
3460240	3464320	und einer bei den Areas, und wir sagen einfach viel Namen mit minus 1,
3464320	3466160	dann haben wir jetzt auch bei den Staatennamen
3466160	3469200	an minus 1 drin stehen, und das ist vielleicht nicht unbedingt das,
3469200	3470000	was wir wollen.
3471280	3474240	Das Bessere, wir gehen wirklich nur her und machen für jede Spalte
3474240	3479200	einzelne was, und kann natürlich auch hierhergehen,
3479200	3482320	und für jede Spalte einen bestimmten Wert definieren,
3482320	3483200	also das geht auch.
3484080	3487920	Das ist wahrscheinlich, ja, wenn man mehrere Spalten gleichzeitig machen will.
3492560	3494480	Genau, damit ist ein bisschen was durchgemacht.
3501600	3504080	Ja, das heißt, ich kann hier einfach ein Missing Value
3504080	3505840	dann einfügen mit diesem Filter.
3506080	3516960	Ja, und wie gesagt, ich kann das Ganze dann eben auch mit diesem Filter machen,
3520480	3523920	und das, ja, wenn man ganz spezifisch was ändern will.
3528320	3531840	Nun kommen natürlich auch zu einem sehr anderen wichtigen Thema ist,
3531840	3534160	wie lege ich überhaupt Spalten an.
3536800	3538720	Und das geht eigentlich ganz easy.
3539840	3543200	Wenn ich eine Spalte machen will, dann mache ich einfach,
3543200	3550080	wie beim Liktion Arrow zum Beispiel, einfach einen neuen Wert für diese Spalte,
3550080	3551760	und dann einen Standard Wert.
3554480	3556960	Das kann ich so machen, das kann ich aber auch mit Location,
3556960	3558880	mit diesem Location Methode machen,
3559840	3569760	die ja ist sicherer, weil ich hier ganz spezifisch die Zeilen definieren kann.
3575440	3578560	Ich kann natürlich auch eine neue Spalte machen,
3578560	3580400	indem ich eine andere Spalte hernehme,
3580400	3587920	und da zum Beispiel sage, okay, ich möchte hier die Population in Millionen haben,
3588560	3590480	dann nehme ich einfach die normale Population,
3590480	3592800	spalte her und dividiere die durch eine Million.
3597200	3600960	Oder das Ganze geht natürlich auch mit mehr Spalten,
3600960	3604560	das heißt, ich kann hergehen und sage, okay, ich will die Density,
3604560	3607600	also die Bevölkerungstichte berechnen,
3607600	3612400	dass man mit Population als Bevölkerung durch die Fläche,
3613360	3618800	und dann wird praktisch wirklich für jede Zeile die Population,
3619360	3621920	der Population Wert hergenommen und der Area Wert hergenommen,
3621920	3624080	und die zwei werden dann kombiniert,
3624080	3628240	um dann einen neuen Wert in dieser Zeile in der neuen Spalte zu machen.
3630400	3631200	Wie schaut das aus?
3631440	3639920	Das haben wir hier unser DataFrame,
3642640	3646320	wir wollen da jetzt eine neue Spalte hinzufügen,
3647200	3648480	dann können wir das einfach so machen,
3648800	3662880	dann haben wir hier eine neue Spalte mit dem Wert 1 drin stehen,
3664560	3667280	sagen wir mal, wir wollen hier was anderes haben, zum Beispiel,
3679440	3687760	Population, also ich kann zum Beispiel die Spalte kopieren einfach,
3687760	3688400	das geht auch,
3688960	3691040	jetzt habe ich hier einfach das gleiche drin stehen,
3691040	3692560	was ich hier drin stehen gehabt habe,
3693360	3698720	ich kann sagen, okay, ich will da das Ganze durch 1.000 machen,
3700960	3704800	dann schreibt es mir hier die Werte durch 1.000 rein,
3704800	3712560	also das ist jemals, wie ihr seht zum Beispiel 38 Millionen und hier steht dann 38.000 drin
3713360	3717360	und hier steht 26 Millionen drin und hier steht dann 26.000 drin,
3718400	3723440	ich kann aber hier dann auch wirklich zwei Spalten hernehmen,
3724880	3729600	und dann wird hier zum Beispiel Population durch Area dividiert für jede Spalte einzeln,
3729840	3734080	natürlich, wenn wir hier ein Missing Value haben,
3734640	3736640	dann kommt hier auch ein Missing Value raus,
3736640	3742320	oder wenn zum Beispiel der zweite, also hier Area Null ist,
3743200	3745440	wir können nicht durch Null dividieren, das heißt,
3745440	3747120	hier kommt auch ein Missing Value raus,
3747120	3765200	genau, und da kann man natürlich auch wieder hergehen und irgendwelche Beifunktionen verwenden,
3765200	3772480	zum Beispiel wollen wir die Population in Millionen hier runden,
3772560	3777600	dann können wir einfach Round und die gleiche Spalte nochmal reinhauen,
3778960	3780160	dann wird die eben gerundet,
3786800	3790800	hier zum Beispiel die zweite wird auf 2 Kommastellen gerundet,
3792240	3796480	und die erste wird auf keine Kommastelle gerundet,
3796800	3802400	dann kommen wir noch zum Plotting,
3804080	3805920	und Plotting ist auch richtig cool,
3808320	3811440	so haben wir hier zum Beispiel unser DataFrame,
3813280	3816080	dann können wir einfach sagen DataFrame.plot,
3817920	3819920	da gibt es natürlich verschiedene Plots,
3819920	3821760	also die kennt ihr wahrscheinlich eh alle,
3822080	3827200	da gibt es die Barplot, also die Säulendiagramme,
3827200	3831040	die Skatterplots und so weiter und so fort,
3835040	3837200	hier zum Beispiel machen wir ein Barplot,
3838080	3842160	also wir sagen unsere x-Axis ist der State,
3842800	3846240	unsere y-Axis ist die Population Density,
3847680	3849360	dann können wir da noch ein Titel definieren,
3850320	3855600	dann sagen wir okay, welche Art von Plot zu sein,
3855600	3857280	in diesem Fall soll es ein Barplot sein,
3857840	3862720	dann können wir auch die x-Achsen und die y-Achsen praktisch erlabeln,
3863360	3864560	und dann kriegen wir dann Plot raus,
3868400	3872160	und ihr kennt das wahrscheinlich eh von Excel,
3873120	3874880	da markiert man einfach die Spalten,
3874880	3878080	und sonst hat man einfügen neuer Plot,
3880160	3882000	ziemlich ähnlich hier nur, dass wir es praktisch
3884080	3887280	hier ganz schnell zum Beispiel die Art des Plots austauschen können,
3887280	3890560	oder die x- oder y-Achse austauschen können,
3893200	3897200	und man kann halt mit sehr sehr vielen Daten arbeiten,
3898880	3903200	obwohl das Plotding bei sehr sehr vielen Daten auch sehr langsam sein kann manchmal, leider.
3903200	3910880	Genau, am Anfang haben wir gehabt,
3910880	3915920	dass man aus CSV DataFrames erstellen kann,
3915920	3918080	man kann das Ganze natürlich umgekehrt auch machen,
3918080	3921760	man kann aus CSV DataFrames auch wieder CSV DataFrames machen,
3922480	3924720	man kann auch andere DataFrames rausmachen,
3924720	3926560	also man muss nicht nur CSV DataFrames machen,
3926560	3928400	man kann auch Excel DataFrames machen,
3928400	3929440	die sind ein bisschen anders,
3929440	3938400	aber ja im Großen und Ganzen schreibt man einfach df.2csv,
3938400	3940000	dann den Namen, den man haben möchte,
3941840	3943920	und hier zum Beispiel kann man dann angeben,
3944560	3947280	ob man den Index noch dazu haben will oder nicht,
3947280	3948800	also der Index, der wäre hier,
3948800	3950720	nicht 01234,
3951440	3952640	hier in diesem Fall haben wir gesagt,
3952640	3953760	nein wir wollen nicht,
3953760	3956480	wenn wir das hier vergessen,
3956480	3960160	dann haben wir hier automatisch 0123456 drin stehen.
3966560	3969040	Genau, und dann kriegen wir praktisch einfach,
3969040	3970960	also das schaut dann so aus,
3970960	3972880	wenn wir es mit Excel zum Beispiel aufmachen,
3972880	3974000	dann kriegen wir eben wieder das.
3977280	3979920	Genau, warte ich zeig das eventuell nochmal kurz.
3987280	3997200	Okay, zusammen wir wollen dieses DataFrame,
3997200	3998960	das wir jetzt haben, speichern,
4000800	4003040	dann können wir eben df.2csv,
4003680	4004960	und das sieht ja schon,
4004960	4007600	was alles möglich ist an DataEin,
4008640	4013040	also ich kann es zum Beispiel einfach ins Clipboard speichern,
4013040	4015840	das ist das Gleiche wie wenn ihr zum Beispiel kopieren,
4016480	4019120	also irgendwas Rechtsklick und Kopieren macht,
4019120	4020640	oder Steuerung C macht,
4020640	4024480	das wird dann praktisch einfach in der Ram gespeichert,
4025040	4026400	im Arbeitsspeicher,
4026400	4030000	ihr könnt zum Beispiel eben das Ganze in ein csv umwandeln,
4030000	4033600	ihr könnt aber auch einfach ein Beifendiktionell draus produzieren,
4035120	4038240	dann gibt es eben noch Excel und so weiter und so fort,
4041440	4043600	nehmen wir einfach mal csv her,
4043680	4044480	und wie ihr seht,
4044480	4046640	da gibt es Unmengen an Parametern,
4046640	4048880	die ihr da verwenden könnt.
4051040	4054960	Wir wollen jetzt mal zum ersten Mal den FileBuff haben,
4055760	4057360	ah, hier sieht man es besser,
4057360	4059920	also vielleicht kurz ein paar Parameter,
4059920	4060800	die ihr anwenden könnt,
4060800	4062240	also Puff oder Buff,
4062240	4065040	das ist praktisch dort der Filename,
4065760	4067520	wo ihr das csv speichern wollt,
4068080	4069920	haben zum Beispiel neues,
4071280	4074080	NewStates oder StatesProcess.csv,
4075520	4077920	dann könnt ihr den Separator auswählen,
4077920	4080240	der ist normalerweise einfach ein Komma,
4080240	4081200	aber wenn ihr sagt,
4081200	4083120	na, ich will alles Strichpunkt getrennt haben,
4083120	4088000	dann könnt ihr hier Separator Strichpunkt angeben,
4088880	4092480	oder Kanon kann man natürlich jeglichen String angeben,
4092480	4093360	den ihr haben wollt,
4093360	4096800	also das kann auch zum Beispiel Kanon Hallo sein,
4096880	4100960	und dann wird praktisch euer csv mit dem String Hallo getrennt,
4100960	4102160	das kann man auch kurz austesten.
4104800	4105760	Dann zum Beispiel,
4105760	4108240	wie MissingValues,
4108240	4111520	also fehlende Werte repräsentiert werden sollen,
4112080	4118320	die werden hier im nächsten Fall einfach in QuotationMarks gespeichert,
4121840	4123280	man kann natürlich auch auswählen,
4123280	4124160	welche Columns,
4124160	4126480	also wenn man zum Beispiel nicht alle Columns haben will,
4127760	4129520	kann man das auch auswählen,
4130320	4133520	ob man den Header speichern will,
4133520	4135440	also ob man zum Beispiel,
4139600	4140720	das ist unser Header hier,
4140720	4142080	also diese Fett markierten,
4143120	4145040	ob wir die auch speichern wollen oder nicht.
4151040	4152000	Den Index,
4152000	4153360	genau das haben wir erst schon gemacht,
4153680	4156880	ein Label für das Index,
4158320	4160080	den Mode zum Beispiel,
4160880	4162320	das ist eigentlich,
4162320	4163520	falls ihr erinnern könnt,
4163520	4164560	von den Files,
4165360	4166560	da kann man zum Beispiel,
4166560	4167920	also W ist für write,
4167920	4169360	also für schreiben,
4169360	4171600	aber man kann zum Beispiel auch A hernehmen,
4171600	4173040	zum Beispiel für appenden,
4173040	4173520	das heißt,
4174960	4177280	wenn das File schon existiert,
4177280	4179120	dann wird das nicht überschrieben,
4179120	4180560	sondern es wird einfach,
4181040	4183120	die neuen Daten einfach
4183120	4184320	ganz am Ende hinzugeflügt.
4190320	4192720	Die anderen sind jetzt nicht so wichtig,
4192720	4193520	aber ja,
4193520	4194880	die könnt ihr ja alle durchlesen.
4196720	4199680	Jetzt machen wir da einfach states new,
4200240	4200640	also was,
4200640	4202720	wenn ich da jetzt das Punkt CSV nicht mache,
4205760	4207600	dann macht es mir hier ein File,
4207600	4208720	das keine Endung hat.
4211520	4212960	Also die Werte drinnen
4212960	4214480	sind natürlich immer noch
4215360	4218640	gleich wie bei einem CSV-File,
4218640	4220080	aber euer Betriebssystem weiß nicht,
4220080	4221520	dass es ein CSV-File ist,
4223440	4226000	das heißt, ich muss hier Punkt CSV schreiben,
4230480	4232800	dann weiß das Betrieb ist dem AOK,
4232800	4234320	du meinst, ein Komma separiert das,
4235440	4236240	der Wellenformat.
4236240	4240160	Genau,
4244800	4245520	hier irgendwas gedrückt.
4252160	4253120	Die Lecture ist weg.
4257920	4260080	Dann kann man kurz zum separator vielleicht,
4261520	4262240	also wie gesagt,
4262240	4263600	der ist normalerweise Komma,
4264400	4266160	also wenn ihr den separator nicht angeht,
4266160	4267760	dann wird der Automatisch auf Komma gesetzt,
4267760	4269280	aber ihr könnt da eben Strichpunkt verwenden,
4269280	4271200	ihr könnt da eine Oderzei verwenden,
4271200	4271760	ihr könnt da,
4272960	4273360	keine Ahnung,
4276160	4280960	separator schreiben,
4280960	4282160	wenn ihr unbedingt haben wollt,
4282720	4283600	so was passiert da,
4285520	4286400	habe ich was vergessen.
4291840	4293440	Okay, geht tatsächlich nicht,
4294000	4296080	also der separator muss anscheinend
4296480	4297440	ein Zeichen lang sein,
4298320	4299680	dann habe ich ja Bullshit erzählt.
4301200	4301920	Okay, aber das geht.
4306240	4306800	Wie ihr seht,
4306800	4308240	haben wir dann eben hier
4308240	4309440	eine Oderzei hindern stehen.
4312560	4312880	Genau,
4316080	4317600	wenn ich da jetzt noch Heter dazu mache,
4317600	4318160	oh,
4323760	4324800	ist das hier Automatisch,
4325520	4326080	was kann ich nicht,
4326080	4326400	ob das,
4326960	4327360	okay ich glaube,
4327360	4329520	Heter ist automatisch auf True,
4329520	4330160	maybe.
4338080	4338400	Ja,
4339280	4339520	sagen wir mal,
4339520	4340560	ihr wollt die Heter nicht haben,
4348560	4350400	da sind die jetzt da oben weg,
4351280	4353520	also da fehlt jetzt die erste Zeile,
4355520	4356400	gibt es da zu fragen.
4359040	4359360	Okay,
4364640	4365920	schau, ob ich da noch irgendwo
4365920	4366960	das Apfel blotten.
4374000	4374560	Ja, genau,
4376080	4377440	also da gibt es alles Mögliche,
4377440	4382320	in diesem Fall zum Beispiel
4382320	4383760	verwenden wir einen By-Chart,
4389280	4390400	hier einen By-Chart,
4391920	4393840	ich werde euch dann noch dieses Notebook
4394400	4395520	hochladen ins Citycenter,
4395520	4396400	dann könnt ihr da eventuell
4396400	4397280	auch nochmal nachschauen.
4402960	4403280	Genau,
4405360	4406160	ja das glaube ich,
4406160	4407840	war es dann eh schon von der Banders.
4411360	4412400	Vorlesung,
4412400	4413680	gibt es dazu noch Fragen?
4416480	4416880	Okay,
4417520	4418480	dann vielleicht dann kurz
4418480	4419600	was Organisatorisches,
4419600	4421200	was jetzt noch auf euch zukommt.
4424720	4425680	Wir sind,
4425680	4426400	das heißt,
4426400	4428800	sollte eigentlich Assignment 2 sein,
4428800	4430560	also die Ausgabe wird jetzt
4430560	4431840	in den nächsten paar Tagen kommen,
4432560	4434400	es hat sich bis sich verzögert,
4434400	4435840	weil wir jetzt eben mal
4435920	4438560	kurze SimPy-Aufgabe einbauen werden,
4441120	4442320	aber ihr bekommt dann eine E-Mail.
4444480	4446640	Nächste Woche machten der Helmut noch
4446640	4448480	über SimPy einen Crash Course,
4451440	4455280	dann am 4. Feb,
4455280	4456720	praktisch ist keine Vorlesung,
4457360	4458560	und dann am 11.
4458560	4460240	haben wir dann die Classeur-Vorbereitung,
4460240	4461680	da wiederholen wir noch mal alles,
4462320	4464160	was ihr für die Classeur braucht.
4466480	4468640	Am 4. Feb ist dann eh schon,
4468640	4470480	dass die Deadline für Assignment 2,
4470480	4471920	ist seit eh schon alle in Gruppen
4472560	4473200	angemeldet,
4473200	4474400	nämlich an im Dietz-Center,
4477120	4479360	und dann,
4479920	4481040	ja, falls die Classeur
4481040	4482000	im Nicht-Hin-Haus holt,
4482000	4483280	dann gibt es eben noch eine Nachclasseur.
4484960	4486560	Zu den Tutorien habe ich da auch noch,
4487840	4489600	da wird dann nächste Woche
4490960	4492480	noch mal das Ganze durchgemacht,
4492480	4493840	was wir jetzt in den letzten
4493840	4495600	zwei Crash Crosses durchgemacht haben,
4496800	4499760	dann am 3.
4499760	4502800	wahrscheinlich haben wir SimPy-Tutorium,
4503760	4506400	und am 10. Dezember gibt es
4506400	4508080	noch mal eine Fragestunde zu Assignment 2,
4508080	4510080	falls es noch Unklarheiten gibt, ja.
4514160	4515600	Man muss sich für die Classeur
4515600	4516320	nicht anwenden, nein.
4517840	4519120	Die ist dann ein,
4519120	4520480	eigentlich ein Dietz-Center-Quiz,
4522880	4523600	das könnt ihr dann
4524240	4525840	zu Hause online machen.
4533040	4533920	Wenn ich mich richtig erinnere,
4533920	4535200	braucht ihr dafür
4536000	4537280	für die Classeur auch noch mal
4537280	4538640	50 Prozent der Punkte.
4541520	4542560	Genau, ja,
4543120	4544320	da haben wir jetzt alles durchgemacht,
4545520	4546080	hoffentlich.
4549840	4550560	Dann gehe ich kurz
4550560	4552000	zu Assignment 2 über
4552000	4552800	und erkläre kurz
4553840	4554320	was wir
4555920	4558320	Assignment 2 ablaufen wird.
4559600	4561120	Es hat sich eigentlich
4561120	4563440	seit letzten Jahren nicht viel geändert.
4563440	4564880	Es ist immer noch Data Science
4564880	4566160	für Civil Engineers.
4566160	4567360	Was heißt das?
4567360	4568640	Ja, ihr müsst damit banden,
4568640	4569760	bis ihr was arbeitet,
4571280	4572800	und das soll so ein bisschen simulieren,
4572800	4574720	wie das wirklich in der Realität
4575440	4577360	vielleicht auch aussehen könnte.
4578240	4578800	Das heißt,
4579760	4581520	ihr betreibt da Data Science
4581520	4583040	in eurem Anwendungsfeld,
4584560	4585840	und wir haben da Daten
4585840	4587760	von Vorarlberger Ski-Liften
4588320	4589120	und Seilbahnen,
4589120	4590640	mit denen ihr dann arbeiten könnt.
4593520	4594880	Und Ziel ist es da
4594880	4596240	praktisch, bis die Bahnen das
4596240	4597040	können zu lernen
4597040	4600480	und damit was zu programmieren.
4602080	4604000	Und dieses Assignment
4604000	4606480	ist im Jahr in Teilen aufgedeilt.
4607760	4608960	Ein Punkt bekommt ihr schon
4608960	4610160	allein aus Daten laden.
4610720	4612320	Das sollte jetzt kein Problem sein
4612320	4614560	mit ReadCSV.
4616400	4617600	Dann nochmal Pre-Processing.
4618720	4620000	Pre-Processing, was heißt das?
4620000	4621680	Ja, bevor wir mit den Daten
4621680	4622960	überhaupt was anfangen wollen,
4622960	4623760	müssen wir überhaupt schauen,
4623760	4626960	dass die Daten gut aussehen.
4626960	4628240	Das heißt, ob wir müssen
4628240	4630480	die missing values zum Beispiel entfernen
4632320	4634640	oder falls irgendwelche values
4634640	4635440	nicht stimmen sollen,
4635440	4636960	zum Beispiel wenn ein 0 drin steht,
4636960	4638880	dann müssen wir das nachschauen
4638880	4640000	und eventuell ausbessern.
4640960	4642800	Und das machen wir dann alles mit Code.
4645760	4646640	Und dann eigentlich
4647840	4649840	gibt es noch die Exploration und Visualisierung.
4649840	4650640	Das heißt praktisch,
4650640	4651600	ich schaute euch die Daten an
4651600	4653840	und plaudert es dann mal
4653840	4655520	auf bestimmte Spalten oder so
4655520	4656560	und seht es okay.
4658080	4661040	Keine Ahnung, es gibt 20 Ski-Lifte
4661040	4663760	oder die insgesamt,
4664480	4666320	die gesamte Länge aller Ski-Lifte
4666320	4668240	ist 50 Kilometer oder so.
4670400	4671920	Also da kann man wie sie schauen,
4671920	4673600	wie schauen die Daten überhaupt aus,
4674800	4676240	statt dass man immer nur ne Tabelle hat.
4678880	4680560	Und dann das ganze Schluss.
4681520	4683120	Also das ist praktisch der erste Teil
4684160	4685280	und dann gibt es den zweiten Teil,
4685280	4686560	das ist praktisch eine Analyse
4686560	4687120	und Berechnung,
4688720	4691040	wo ihr noch mal 12,5 Punkte bekommt
4691840	4693040	und da werden wir dieses Mal
4694080	4695520	noch ein bisschen SimPy inkludieren.
4697600	4698800	Und ja, das ist dann auch einfach
4698800	4699520	noch mal,
4700400	4702400	da gibt man dann noch mal tiefer rein,
4702400	4704400	sucht sich bald durch einen bestimmten Punkt aus,
4705840	4706480	wo man sagt okay,
4706480	4708000	das möchte ich mir genauer anschauen,
4708000	4709520	also möchte ich mir genauer analysieren,
4709520	4710080	zum Beispiel,
4716640	4717920	das Beispiel selber nicht ganz genau.
4720640	4721680	Aber hier nehmen wir jetzt einfach mal
4721680	4723040	ein grobes Beispiel her und sag,
4723040	4725680	ich nehme jetzt die Länge
