start	end	text
2471000	2473000	Das heißt, wir bekommen hier eine 3 raus.
2473000	2475000	Und das hier
2475000	2477000	ist so eine Funktion.
2481000	2483000	Das heißt, wir bekommen hier
2483000	2485000	diese Liste als Input
2485000	2487000	und dann bekommen
2487000	2489000	ein Output, das wäre dann unser 3.
2489000	2491000	Praktisch.
2491000	2493000	Schaut dann so aus.
2493000	2495000	Wir haben dann praktisch dieses LEN Keyword,
2495000	2497000	macht dann im Hintergrund
2497000	2499000	irgendwas.
2499000	2501000	Was praktisch
2501000	2503000	dann zu diesem 3
2503000	2505000	führt.
2505000	2507000	Genau,
2507000	2509000	und da haben wir dann diesen Output.
2509000	2511000	Normalerweise, dieser Output wird mit diesem
2511000	2513000	Return Keyword zurückgegeben.
2513000	2515000	Nicht jede Funktion
2515000	2517000	muss dieses Return haben.
2517000	2519000	Dann haben wir eine Funktion
2519000	2521000	ohne Rückgabewert.
2521000	2523000	Kann zum Beispiel auch einfach nur
2523000	2525000	einen Konsolen-Output machen, also mit
2525000	2527000	Print.
2527000	2529000	Das heißt, wir bekommen hier die
2529000	2531000	Parameter in ein
2531000	2533000	Pfeilspeichern
2533000	2535000	oder in andere
2535000	2537000	Variablespeichern.
2537000	2539000	Zum Beispiel
2539000	2541000	Print ist ja auch so ein Statement,
2541000	2543000	als eine Funktion.
2543000	2545000	Gehen wir das mal anhand von diesem
2545000	2547000	Beispiel hier durch.
2547000	2549000	Das heißt, wir haben hier Print,
2549000	2551000	dieses Attest.
2551000	2553000	Das heißt, wir haben hier 4 Parameter.
2553000	2555000	Die Funktion ist Print.
2555000	2557000	Das hier.
2557000	2559000	Und ausgegeben
2559000	2561000	wird praktisch dann in der Konsole
2561000	2563000	dieses Attest.
2565000	2567000	Ebenes gleich mit LEN zum Beispiel.
2569000	2571000	Da haben wir auch hier in diesem Fall
2571000	2573000	unser Argument,
2573000	2575000	was in diesem Fall praktisch diese Liste ist.
2577000	2579000	Und dann bekommen wir diesen Rückgabewert.
2579000	2581000	Das ist ein bisschen return
2581000	2583000	Value.
2583000	2585000	In diesem Fall.
2591000	2593000	Und wenn wir so eine Funktion selber definieren,
2593000	2595000	dann schaut das ungefähr so aus.
2597000	2599000	Also, was fällt
2599000	2601000	da auf? Einerseits dieses Def.
2601000	2603000	Das Def
2603000	2605000	kommt von Define.
2605000	2607000	Define Funktion.
2607000	2609000	Also, das solltet ihr auf jeden Fall merken.
2609000	2611000	Dann unseren Funktionsnamen.
2611000	2613000	Wie ihr seht, haben wir da
2613000	2615000	alles kleinpustamen.
2615000	2617000	Und
2617000	2619000	wenn es ein längerer Funktionsnamen
2619000	2621000	ist und mehrere Wörter beinhaltet,
2621000	2623000	dann könnt ihr das mit diesem
2623000	2625000	Anderscore hier trennen.
2625000	2627000	Das kann natürlich auch einfach Def Test heißen.
2627000	2629000	Also, wie ihr wollt.
2629000	2631000	Und dann haben wir diese,
2631000	2633000	hier haben wir einen Parameter.
2633000	2635000	Also, es ist eine Variable, die wir dann
2635000	2637000	hier definieren.
2637000	2639000	Und die können wir dann hier verwenden.
2639000	2641000	Aber nur in
2641000	2643000	praktisch in diesem Funktionsblock.
2643000	2645000	Wie ihr seht, haben wir hier wieder eine Einrückung.
2645000	2647000	Und dann können wir da mit
2647000	2649000	unserem Format String
2649000	2651000	diesen Parameter ausgeben.
2651000	2653000	In diesem Fall würde
2653000	2655000	das einfach
2655000	2657000	U-Past 13 to this Funktion.
2657000	2659000	Und wie ihr hier seht,
2659000	2661000	wenn ihr euch zurückerinnert
2661000	2663000	an die Feedbackerfrage,
2663000	2665000	da haben wir gehabt, dass praktisch
2665000	2667000	nichts ausgegeben wird.
2667000	2669000	Und das liegt daran, dass wir das nicht gemacht haben.
2671000	2673000	Wir haben praktisch diese Funktion aufgerufen
2673000	2675000	in unserem Code.
2675000	2677000	Wichtig, das ist dann nicht
2677000	2679000	im Funktionsblock, sondern
2679000	2681000	irgendwo anders.
2681000	2683000	Also, das muss dann mindestens auf derselben
2683000	2685000	Ebene sein, wie die Definition
2685000	2687000	der Funktion.
2689000	2691000	Kann aber auch dann
2691000	2693000	trotzdem noch weiter drin sein.
2693000	2695000	Wenn die jetzt zum Beispiel
2695000	2697000	im Funktionsblock drin ist,
2697000	2699000	dann nennt man das eine rekursive Funktion.
2699000	2701000	Das heißt, die ruft sich immer selber auf.
2701000	2703000	Das ist auch so eine Art Endloschleife.
2707000	2709000	Genau.
2709000	2711000	So eine Funktion ist praktisch
2711000	2713000	einfach so eine Art benannter Codeblock.
2713000	2715000	Also, sagen wir mal, ich hab 100 Zeigen Code.
2719000	2721000	Und möchte den
2721000	2723000	wiederverwenden können,
2723000	2725000	wenn ich diesen Codeblock mit dieser Define
2725000	2727000	Function
2727000	2729000	und dann kann ich eben diese Function
2729000	2731000	einfach immer wieder aufrufen
2731000	2733000	und das wird mir in dieser 100 Zeigen
2733000	2735000	Code einfach wieder aufrufen.
2735000	2737000	Wichtige Funktionen,
2737000	2739000	die wir ja schon kennengelernt haben,
2739000	2741000	ist dieses LAN, das Print und das Input
2741000	2743000	und definiert es eben mit diesem
2743000	2745000	Def, Name der Funktion
2745000	2747000	und dann eine Parameterliste.
2747000	2749000	Das werden wir dann genau
2749000	2751000	jetzt dann gleich genau durchmachen
2751000	2753000	und wichtig ist eben, der Codeblock
2753000	2755000	ist wie beim IF oder bei einer Vorschleife
2755000	2757000	oder einer Weisschleife
2757000	2759000	eingerückt, also wieder unsere vier Leerzeigen.
2761000	2763000	Und dann ganz zum Schluss,
2763000	2765000	falls wir jetzt
2765000	2767000	in diesem Codeblock was generieren,
2767000	2769000	dann können wir diesen Wert
2769000	2771000	natürlich dann auch wieder
2771000	2773000	an unseren äußeren Codeblock zurückgeben
2773000	2775000	und das machen wir mit Return.
2775000	2777000	Dazu aber auch gleich mehr.
2777000	2779000	Also so einfache Funktionen,
2779000	2781000	also Beispiele sind
2781000	2783000	zum Beispiel hier,
2783000	2785000	hier haben wir
2785000	2787000	die erste Funktion, die ist die
2787000	2789000	TestSimple,
2789000	2791000	wie ihr seht, hat die kein Parameter definiert,
2791000	2793000	das geht natürlich auch,
2793000	2795000	also die muss kein Parameter haben
2797000	2799000	und dann rufen wir die auf
2799000	2801000	und das heißt,
2801000	2803000	hier passiert ja nichts,
2803000	2805000	hier passiert ja auch nichts,
2805000	2807000	dann wird hier
2807000	2809000	diese Funktion aufgerufen,
2809000	2811000	das heißt, ihr bekommt hier dann
2811000	2813000	dieses Print Statement
2813000	2815000	mit High Everyone,
2815000	2817000	das wird dann in die Konsole ausgegeben
2817000	2819000	und dann kommt hier zum nächsten
2819000	2821000	Funktionsaufruf,
2821000	2823000	da springt dann hier wieder rein,
2825000	2827000	hier übergeben wir einen Parameter,
2827000	2829000	String Hello,
2829000	2831000	da wird dann hier mit dieser Print Funktion
2831000	2833000	in die Konsole aufgerufen
2833000	2835000	und dann springen wir wieder zurück
2835000	2837000	und gehen hier weiter.
2839000	2841000	Wir werden das dann auch gleich
2841000	2843000	haustesten, noch
2843000	2845000	kurz zur Definition,
2849000	2851000	es gibt nämlich
2851000	2853000	zwei Art, es gibt Funktionen
2853000	2855000	und es gibt Methoden,
2855000	2857000	Methoden, zum Beispiel
2857000	2859000	haben wir das hier,
2863000	2865000	das hier,
2865000	2867000	das hier,
2867000	2869000	das hier, zum Beispiel auch das Strip,
2875000	2877000	woran erkennt man eine Methode,
2881000	2883000	da haben wir nämlich
2883000	2885000	unsere Variable,
2887000	2889000	Punkt
2889000	2891000	und dann
2891000	2893000	unsere Methode,
2897000	2899000	und was Methoden so
2899000	2901000	anders zu Funktionen macht,
2901000	2903000	ist,
2903000	2905000	die geht her und schaut sich an,
2905000	2907000	was da drin ist
2907000	2909000	und praktisch
2909000	2911000	führt ihren
2911000	2913000	Funktionscode anhand
2913000	2915000	von dem Wert dieser Variable aus,
2915000	2917000	also wenn da jetzt eben
2917000	2919000	sagen wir mal,
2919000	2921000	so was,
2923000	2925000	dann kann man das eigentlich
2925000	2927000	so interpretieren,
2933000	2935000	das heißt,
2935000	2937000	wenn man das jetzt in eine Funktion
2937000	2939000	umschreiben würde,
2945000	2947000	wäre das dann so
2947000	2949000	und wir müssen das eben nicht machen,
2949000	2951000	wir können das eben so machen.
2955000	2957000	Und das ist eigentlich der Riesenunterschied
2957000	2959000	zu den normalen Funktionen,
2959000	2961000	wie ihr euch vielleicht
2961000	2963000	erinnern könnt, Funktionen
2963000	2965000	definieren wir
2965000	2967000	mit dem Dev Keyword
2967000	2969000	und Methoden sind meistens
2969000	2971000	schon definiert,
2971000	2973000	in diesen Kursen
2973000	2975000	machen wir eigentlich nichts mehr Klassen durch,
2975000	2977000	ja, will ich da auch nichts mehr dazu sagen,
2977000	2979000	aber eigentlich wichtig ist einfach,
2979000	2981000	das gehört dann zum Objekt.
2983000	2985000	Also da hat, ja, das ist dann ein bisschen komplizierter,
2989000	2991000	da könnt ihr euch dann das eigentlich
2991000	2993000	cyber recherchieren, falls ihr das genau rissen wollt,
2993000	2995000	aber eigentlich wichtig ist nur,
2995000	2997000	dass praktisch normale Funktionen mit dem Dev Keyword
2997000	2999000	definiert worden sind
2999000	3001000	und Methoden, also
3001000	3003000	nennen wir, wenn sie so was sind,
3003000	3005000	also mit diesem Punkt.
3011000	3013000	Dann kommen wir zu den
3013000	3015000	Return Values.
3017000	3019000	Ich müsste das jetzt so verstellen,
3019000	3021000	ich habe jetzt eine Funktion
3021000	3023000	und die berechnet mir jetzt was.
3025000	3027000	Sag mal, die macht 1 plus 2
3027000	3029000	und ich will diesen Wert aber
3029000	3031000	zurück haben,
3031000	3033000	dann muss ich das mit Return machen,
3033000	3035000	praktisch
3035000	3037000	ich
3037000	3039000	returniere diesen Wert
3039000	3041000	und dann gehen wir
3041000	3043000	praktisch,
3043000	3045000	kehren wir zurück zum Hauptprogramm,
3045000	3047000	das heißt dort, wo der Funktion
3047000	3049000	die Funktion aufgerufen wurde,
3049000	3051000	also sagen wir zum Beispiel,
3051000	3053000	wir haben ja x ist gleich 0,
3053000	3055000	dann haben wir,
3055000	3057000	rufen wir unsere Funktion auf
3057000	3059000	mit
3059000	3061000	x drin
3061000	3063000	okay, das sollte man vielleicht
3063000	3065000	y dazuschreiben.
3067000	3069000	Dann macht die intern irgendwas
3069000	3071000	Return diesen neuen Wert
3071000	3073000	und dann speichern wir uns dann in dieser Variable y.
3079000	3081000	Praktisch, die springt dann dort
3081000	3083000	zu hin, wo
3083000	3085000	diese Funktion definiert worden ist
3087000	3089000	und
3093000	3095000	dann springt sie eigentlich
3095000	3097000	wieder hier zurück
3097000	3099000	und dann
3099000	3101000	wird das
3101000	3103000	nächste hier ausgeführt.
3109000	3111000	Das heißt, wir können da bis
3111000	3113000	dem Kot herum springen
3113000	3115000	aber wir kommen dann eigentlich immer wieder
3115000	3117000	als das sobald das aufgerufen wird,
3117000	3119000	wird das abgearbeitet
3119000	3121000	und dann gehen wir eigentlich zum nächsten
3125000	3127000	genau das können wir zum Beispiel
3127000	3129000	sagen wir, wir haben hier dieses
3129000	3131000	Beispiel hier
3131000	3133000	diese Funktion format name
3133000	3135000	die bekommt 2
3135000	3137000	Parameter übergeben
3137000	3139000	first and last
3139000	3141000	dann kombiniert sie diese Parameter
3141000	3143000	hier mit einem Format string
3143000	3145000	in einen einzelnen string
3145000	3147000	dann rufen wir auf diesen string
3147000	3149000	also die umspeichern das hier in dieses
3149000	3151000	fullname Variable
3151000	3153000	und dann machen wir da noch fullname.title
3155000	3157000	und dann returner
3159000	3161000	diesen Wert, das heißt
3161000	3163000	was wenn wir hier in namet drinstehen haben
3163000	3165000	gehen wir mal das kurz durch
3167000	3169000	praktisch Arnold Schwarzenegger sind unsere Parameter
3169000	3171000	das heißt hier haben wir dann Arnold
3171000	3173000	und Schwarzenegger drinstehen
3173000	3175000	dann kombinieren wir das zu einem
3175000	3177000	einzelnen string
3177000	3179000	dann rufen wir
3179000	3181000	Deidlauf
3181000	3183000	das wandelt dann
3183000	3185000	diesen string hier mit
3185000	3187000	klein und großbruchstaben
3187000	3189000	in einen
3189000	3191000	schönen formatierten string
3191000	3193000	den returnen wir dann
3195000	3197000	und dann haben wir hier in name
3197000	3199000	jetzt Arnold Schwarzenegger drinstehen
3205000	3207000	da kann man natürlich auch
3207000	3209000	nicht nur strings oder einzelne integers
3209000	3211000	so was zurückgeben, da kann man auch
3211000	3213000	komplizierte Sachen zurückgeben
3213000	3215000	man kann listen, man kann
3215000	3217000	sets, man kann dictionaries
3217000	3219000	man kann alles mögliche zurückgeben
3219000	3221000	man kann auch mehrere mit beistrich
3221000	3223000	getrennt Variablen so zurückgeben
3223000	3225000	was man das haben möchte
3225000	3227000	das wird vom Beifen eigentlich
3227000	3229000	intern immer als duppel behandelt
3233000	3235000	das können wir auch kurz zeigen
3255000	3257000	hier habe ich einfach 3
3257000	3259000	das kann man sich vorstellen
3259000	3261000	sind wie 3 einzelne
3261000	3263000	Werte hier
3263000	3265000	und wenn wir da jetzt
3265000	3267000	cool aufrufen
3267000	3269000	sonst
3269000	3271000	seht ihr, bekommen wir das
3271000	3273000	als duppel zurück
3273000	3275000	wenn ich da zum Beispiel noch x definiere
3275000	3277000	kann ich das auch noch zurückgeben
3277000	3279000	und dann wird
3279000	3281000	praktisch dieser Wert von x
3281000	3283000	returniert
3283000	3285000	kann da auch noch
3285000	3287000	was komplizierter das machen
3291000	3293000	da habe ich da
3293000	3295000	x als dictionary
3295000	3297000	das kann ich auch noch
3297000	3299000	was komplizierter das machen
3301000	3303000	da habe ich da
3303000	3305000	x als dictionary definiert
3305000	3307000	das kann ich auch zurückgeben
3307000	3309000	wenn ich nur x haben will
3311000	3313000	geht das auch
3313000	3315000	da wird es aber nicht ein duppel umgewandelt
3315000	3317000	weil wir ja keine beistrische haben
3317000	3319000	und wir kommen wir praktisch nur
3319000	3321000	den Wert von x zurück
3321000	3323000	also return
3323000	3325000	gibt es praktisch
3325000	3327000	den Wert
3327000	3329000	der definierten Variablen hier
3329000	3331000	zurück
3331000	3333000	ist da zu fragen
3337000	3339000	dann kommen wir zu den Argumenten
3339000	3341000	also dieses Parameter
3341000	3343000	ich habe das jetzt mal hier
3343000	3345000	in rot und blau markiert
3345000	3347000	weil da gibt es 2 verschiedene
3347000	3349000	Arten wie ihr das machen könnt
3351000	3353000	da gibt es einmal
3353000	3355000	die Positional Arguments
3355000	3357000	die sind praktisch definiert
3357000	3359000	durch die Position
3359000	3361000	also hier
3361000	3363000	first
3363000	3365000	ist praktisch schon
3365000	3367000	an der 1. Position
3367000	3369000	das heißt wenn wir hier
3369000	3371000	einen Wert an der 1. Position
3371000	3373000	reinschreiben
3373000	3375000	dann wird das automatisch
3375000	3377000	in die 1. Position
3377000	3379000	also in dem Parameter
3379000	3381000	der an der 1. Position ist
3381000	3383000	reingeschrieben
3383000	3385000	wäre die z.B. an der 2. Position
3385000	3387000	dann würde es in
3387000	3389000	das zweite Argument reinschreiben
3389000	3391000	wir können das Ganze
3391000	3393000	aber auch mit Keywords machen
3393000	3395000	das heißt wir haben ja hier
3395000	3397000	diesen Funktionsparameter
3397000	3399000	praktisch definiert
3399000	3401000	der heißt der Last
3401000	3403000	den gibt es sonst nichts
3403000	3405000	also der ist hier wirklich
3405000	3407000	das 1. Mal definiert
3407000	3409000	das ist hier keine Variable
3409000	3411000	das ist hier praktisch
3411000	3413000	in dieser Funktion definiert worden
3413000	3415000	und wenn wir dann
3415000	3417000	eine Funktion aufrufen
3417000	3419000	dann können wir da praktisch
3419000	3421000	mit diesem Keyword
3421000	3423000	genau den Wert
3423000	3425000	für diesen Parameter
3425000	3427000	praktisch definieren
3431000	3433000	da gibt es dann noch
3433000	3435000	eine dritte Sache
3435000	3437000	und das wäre praktisch
3437000	3439000	dieser Default-Parameter
3439000	3441000	sagen wir zum Beispiel
3441000	3443000	wir haben eine Funktion
3443000	3445000	kann ich hier das Beispiel herzeigen
3447000	3449000	sagen wir hier haben wir eine Funktion
3449000	3451000	die uns den Namen
3451000	3453000	ausschreiben will
3453000	3455000	aber
3455000	3457000	wir überlassen
3457000	3459000	praktisch
3459000	3461000	wir haben nicht immer
3461000	3463000	das Land zur Verfügung
3463000	3465000	und dann können wir einfach sagen
3465000	3467000	wenn wir das Land nicht zur Verfügung haben
3469000	3471000	dann soll einfach
3471000	3473000	das Default praktisch als
3473000	3475000	normaler Wert
3475000	3477000	ausspär verwendet werden
3479000	3481000	das heißt wenn wir hier diese Funktion aufrufen
3481000	3483000	aber Country nicht angeben
3483000	3485000	dann geht
3485000	3487000	die Funktion davon aus
3487000	3489000	du willst einfach diesen Standard-Wert
3489000	3491000	hier drin haben
3493000	3495000	ich kann natürlich
3495000	3497000	warte
3497000	3499000	kann mich hier nicht mehr zurück
3501000	3503000	cool
3505000	3507000	ja dann machen wir einfach das her
3509000	3511000	geben wir ein paar Beispiele durch
3513000	3515000	sagen wir wir haben jetzt wieder
3515000	3517000	diese gleiche Funktion hier definiert
3517000	3519000	dann was kann ich machen
3519000	3521000	ich kann machen
3521000	3523000	nur positional Argument
3523000	3525000	das heißt praktisch
3525000	3527000	max wird hier in first
3527000	3529000	reingeschrieben
3529000	3531000	Muster wird in die zweite reingeschrieben
3531000	3533000	wir haben kein drittes positional Argument
3533000	3535000	deshalb wird da hier
3535000	3537000	Standard-Wert verwendet
3537000	3539000	wir können natürlich diesen Standard-Wert
3539000	3541000	überschreiben
3541000	3543000	dann machen wir einfach hier ein drittes positional Argument
3543000	3545000	dann steht hier nicht mehr in Country
3545000	3547000	als Standard-Wert
3547000	3549000	aus hier drin sondern wird überschrieben mit Germany
3551000	3553000	das gilt aber nur für diesen Funktionsaufruf
3553000	3555000	also der wird dann nicht
3555000	3557000	für immer überschrieben
3557000	3559000	für diesen Funktionsaufruf
3561000	3563000	dann können wir das gleiche natürlich auch mit keyword machen
3563000	3565000	also da können wir dann keyword
3565000	3567000	keyword angeben
3567000	3569000	das Interessante bei keyword ist, die sind jetzt nicht positional
3569000	3571000	also die können wir irgendwie umdauschen
3571000	3573000	sagen wir, wir wollen
3573000	3575000	zuerst das Country definieren
3575000	3577000	dann ist das vollkommen möglich
3577000	3579000	das Wichtigste ist nur
3579000	3581000	positional Arguments
3581000	3583000	sind immer vor den keyword Arguments zu verwenden
3583000	3585000	also wenn ihr hier
3585000	3587000	zuerst ein keyword Argument verwendet
3587000	3589000	und dann ein positional Argument
3589000	3591000	dann wird euch bei von einer Fehler werfen
3591000	3593000	das kann man jetzt auch kurz zeigen
3593000	3595000	eben
3595000	3597000	gibt es mehrere Fehler
3597000	3599000	die da auftreten können
3599000	3601000	zum einen eben
3601000	3603000	diese Argumentreihenfolge
3603000	3605000	die eben falsch sein kann
3605000	3607000	das heißt zum Beispiel, dass wir positional
3607000	3609000	keyword
3609000	3611000	positional Arguments nach keyword
3611000	3613000	keyword Arguments haben
3613000	3615000	können dann auch einfacher
3615000	3617000	Tippfehler sein
3617000	3619000	bei der keyword
3619000	3621000	Zuweisung, das heißt
3621000	3623000	wenn
3623000	3625000	last
3625000	3627000	hier zum Beispiel, wenn wir hier das a vergessen
3627000	3629000	dann wird peifen
3629000	3631000	uns auch einen Fehler werfen, weil
3631000	3633000	lsd
3633000	3635000	praktisch nicht definiert ist
3635000	3637000	sondern nur last
3639000	3641000	dann natürlich, wenn man zu viele Argumente
3641000	3643000	rein schreibt
3645000	3647000	positional Argument nach keyword Argument
3647000	3649000	nochmal, ja
3649000	3651000	es kann natürlich auch sein
3651000	3653000	dass wir dann in der Funktion
3655000	3657000	zum Beispiel
3657000	3659000	sagen wir, wir haben ja eine Funktion
3659000	3661000	die uns was addieren will
3661000	3663000	und wir gehen davon aus
3663000	3665000	dass wir hier integer bekommen
3665000	3667000	aber wir schreiben hier dann
3667000	3669000	max und muster rein
3669000	3671000	diese Funktion
3671000	3673000	dann
3673000	3675000	5 plus first
3675000	3677000	zu machen
3677000	3679000	das wird dann natürlich nicht funktionieren
3679000	3681000	da gibt es nämlich keinen check
3681000	3683000	dafür, dass da praktisch
3683000	3685000	das direkt ein integer ist
3685000	3687000	es gibt da schon typing, aber
3687000	3689000	wie gesagt, das ist dann
3689000	3691000	eigentlich schon wieder advanced
3695000	3697000	genau gehen wir da ein paar Beispiele durch
3697000	3699000	sagen wir, wir haben wieder
3699000	3701000	unsere Funktion hier
3703000	3705000	hier zum Beispiel
3705000	3707000	haben wir
3707000	3709000	ein Argument vergessen
3709000	3711000	hier haben wir praktisch nur
3711000	3713000	ein positional Argument
3713000	3715000	max, das heißt
3715000	3717000	first wird richtig überschrieben
3717000	3719000	aber mustermann fehlt
3719000	3721000	oder
3721000	3723000	muster
3723000	3725000	das heißt
3725000	3727000	er wird uns einen Fehler werfen
3727000	3729000	und sagt, da fehlt ein Parameter
3729000	3731000	den haben wir da nicht angegeben
3731000	3733000	so haben wir das zum Beispiel ausprobiert
3737000	3739000	sagen wir zum Beispiel
3739000	3741000	ich habe hier
3741000	3743000	erste
3743000	3745000	Parameter
3747000	3749000	jetzt haben wir hier
3749000	3751000	einen Parameter definiert
3751000	3753000	aber rufen hier cool ohne Parameter
3753000	3755000	dann kommen wir hier diesen type error
3757000	3759000	natürlich
3759000	3761000	wenn wir den hier als default
3761000	3763000	also mit einem
3763000	3765000	Standardwert definieren
3765000	3767000	ist das kein Problem
3769000	3771000	wie ihr seht verwend ich denn gar nicht
3771000	3773000	den Parameter, das ist nämlich auch vollkommen
3773000	3775000	egal, also
3775000	3777000	ich kann hier Parameter in der Funktion definieren
3777000	3779000	die ich aber nie wirklich verwende
3779000	3781000	da gibt es keinen Fehler
3783000	3785000	genau
3785000	3787000	dann gibt es natürlich auch so logische Fehler
3787000	3789000	zum Beispiel
3789000	3791000	wenn ich die positional Arguments
3791000	3793000	vertausche
3793000	3795000	zum Beispiel hier
3795000	3797000	habe ich
3797000	3799000	das Country davor
3799000	3801000	definiert
3801000	3803000	dass hier ist ein logischer Fehler
3803000	3805000	das passiert im Beifen hinter nix
3805000	3807000	weil der weiß ja nicht
3807000	3809000	dass du am Anfang den first name willst
3809000	3811000	und dann den last name
3811000	3813000	sondern
3813000	3815000	der weiß nur braucht drei Parameter
3815000	3817000	oder praktisch zwei
3817000	3819000	und einen default Parameter
3819000	3821000	der nicht unbedingt angegeben werden muss
3825000	3827000	dann
3827000	3829000	gibt es natürlich das auch
3829000	3831000	dass wenn das keyword falsch geschrieben ist
3831000	3833000	da wird auch ein Fehler geworfen
3833000	3835000	weil fs hier ist nirgends definiert
3835000	3837000	also hier haben wir kein fs
3837000	3839000	hier haben wir kein fs
3839000	3841000	was mit fs machen
3841000	3843000	aber das gibt es nicht
3843000	3845000	deshalb bekommen wir da auch ein Fehler
3847000	3849000	und
3849000	3851000	zu guter Letzt nochmal
3851000	3853000	praktisch positional Arguments
3853000	3855000	müssen immer vor den keyword Arguments sein
3855000	3857000	gibt es da zu fragen
3861000	3863000	ok
3863000	3865000	dann gehen wir das mal an einem tollen Beispiel durch
3869000	3871000	davor wir haben hier drei Funktionen definiert
3873000	3875000	und dann hier wird runProgram
3875000	3877000	aufgerufen
3877000	3879000	was passiert
3883000	3885000	zuerst wird mal hier
3885000	3887000	zu dieser Stelle
3887000	3889000	im code gesprungen
3891000	3893000	da haben wir dann
3893000	3895000	eine Variable definiert
3895000	3897000	die praktischen Liste ist
3897000	3899000	und die übergeben wir dann
3899000	3901000	einer zweiten Funktion
3901000	3903000	die wir hier definiert haben
3903000	3905000	das heißt
3905000	3907000	hier haben wir dieses Elements
3907000	3909000	das sind so neue Parameter
3909000	3911000	und hier übergeben wir
3911000	3913000	diese Variable
3917000	3919000	das heißt Elements
3919000	3921000	ist praktisch das gleiche wie
3921000	3923000	Standard Elements
3923000	3925000	also da haben wir praktisch die gleichen Werte drin stehen
3927000	3929000	und dann wird hier das Print aufgerufen
3931000	3933000	und dann geben wir hier
3933000	3935000	ein zweiter Print
3935000	3937000	da haben wir noch eine zweite Funktion
3937000	3939000	die aufgerufen wird
3939000	3941000	das heißt wir müssen zuerst
3941000	3943000	in diese Funktion reingehen
3945000	3947000	und da haben wir
3947000	3949000	dieses Elements wieder
3949000	3951000	das ist dann wieder das gleiche Elements wie hier
3951000	3953000	das ist aber ein anderes Elements wie das hier
3953000	3955000	sehr kompliziert
3955000	3957000	und dann
3957000	3959000	der macht uns ein FormatString
3959000	3961000	ListLength ist
3961000	3963000	und dann bekommen wir die Liste
3963000	3965000	von dieser Elements
3965000	3967000	Argument
3967000	3969000	da wichtig haben wir dieses Return
3969000	3971000	das heißt
3971000	3973000	wir gehen hier
3973000	3975000	wir schreiben dann
3975000	3977000	diesen ReturnValue
3977000	3979000	hier rein
3979000	3981000	und da bekommen wir dann praktisch
3981000	3983000	das Aus
3983000	3985000	praktisch das erste Print hier
3985000	3987000	List of Elements
3987000	3989000	das hier
3989000	3991000	und dann das zweite Print
3991000	3993000	das hier
3995000	3997000	schaut sehr kompliziert aus
4001000	4003000	kann am Anfang
4003000	4005000	vielleicht ein bisschen verwirrend sein
4005000	4007000	aber da kommen eigentlich die schnell rein
4007000	4009000	was ist zum Beispiel
4009000	4011000	da will ich euch ein Beispiel zeigen
4013000	4015000	da
4015000	4017000	da
4017000	4019000	da
4019000	4021000	da
4021000	4023000	da
4023000	4025000	was wenn wir sowas haben
4027000	4029000	ich definiere mir 2 Funktionen
4029000	4031000	diese Funktion ruft
4031000	4033000	die zweite auf
4033000	4035000	und die zweite ruft die erste auf
4035000	4037000	das heißt wir haben ja hier
4037000	4039000	eigentlich so eine Abschleife
4043000	4045000	und dann rufen wir sie auf
4049000	4051000	und dann wird das
4051000	4053000	hier aufgerufen, aufgerufen, aufgerufen
4053000	4055000	aufgerufen, aufgerufen
4055000	4057000	bis sie irgendwann sagt
4057000	4059000	bei sie sagen ah, irgendwas stimmt da nicht
4059000	4061000	also es ist nicht so wie eine Endlöschleife
4061000	4063000	sondern hier erreichen wir dann
4063000	4065000	ich habe es kurz davor erwähnt
4065000	4067000	praktisch es gibt auch Funktionen
4067000	4069000	die sich selber aufrufen können
4069000	4071000	das ist eigentlich sehr ähnlich dazu
4071000	4073000	irgendwann erreichen wir
4073000	4075000	dieses Rekursionslimit
4075000	4077000	das heißt
4079000	4081000	nach dem hunderttausendmal
4081000	4083000	sagt bei sie nahe zu Schluss
4085000	4087000	hier stimmt irgendwas nicht
4089000	4091000	also wenn ich das auch nochmal
4091000	4093000	kurz so zeige
4095000	4097000	ich muss mich zuerst definieren
4101000	4103000	dann kann ich da drin nämlich
4103000	4105000	die Funktion
4105000	4107000	nochmal aufrufen
4115000	4117000	die läuft und läuft und läuft
4119000	4121000	und dann irgendwann kommt zu diesen
4121000	4123000	Rekursionsfehler
4125000	4127000	für was ist so
4127000	4129000	eine rekursive Funktion eigentlich
4129000	4131000	notwendig
4131000	4133000	schauen wir mal da zum Beispiel so was machen
4159000	4161000	hier müssen wir noch
4171000	4173000	praktisch wie eine Schleife
4175000	4177000	die ruft sich immer wieder selber auf
4177000	4179000	also eigentlich ziemlich
4179000	4181000	dasselbe wie eine Weilschleife ist
4181000	4187000	nur dass wir die
4187000	4189000	Funktion selber aufrufen
4189000	4191000	was passiert
4191000	4193000	wir gehen hier rein
4193000	4195000	in diese Schleife
4195000	4197000	arbeiten hier durch
4199000	4201000	0 plus 1 ist 1
4201000	4203000	1 ist kleiner als 5
4203000	4205000	das ist wahr, deshalb rufen wir hier nochmal
4205000	4207000	A auf
4207000	4209000	das ganze geht nochmal rein
4209000	4211000	aber diesmal haben wir hier 1 drin stehen
4211000	4213000	1 plus 1 ist
4213000	4215000	2
4215000	4217000	dann geht es weiter
4217000	4219000	bis hier 5 drin stehen haben
